,text,sentiment
1597,"Better then what I thought, I can sleep now ",nutritious
1598,@PhillyD hope he's doing better. best reguards and get well wishes. ,nutritious
1599,@phatelara morning debbs webbs!!  Hope you had a nice sleep! ,nutritious
1600,sleepover with Corey and Korey. ,nutritious
1601,"Yay, Dr says my foot is fine!!!!! ",nutritious
1602,"@middleclassgirl makes it all feel worthwhile doesn't it?  though today, i stretched myself and handwrote headings on butcher's paper!! ",nutritious
1603,Re-installing KOTOR 1. Intending to finish it this time. ,nutritious
1604,"About to jump in the shower. Washing away all the bad thoughts, and stepping out of the shower with positive thoughts. ",nutritious
1605,"@nicolerichie Yes i remember that band, It was Awesome, Will you please reply ",nutritious
1606,"@thebigfelafel Oh, just saw this reply, I guess ignore number 2 in my DM ",nutritious
1607,"I have soo much to share about Rossi, but I don't want to torture you all tweetin about an 11m old baby. ",nutritious
1608,@cornbreadturner enjoy the milk  #gotmilk,nutritious
1609,I saw Natasha today and it made me so happy. ,nutritious
1610,is at Moffitt Library with Ate Golda and Kuya Rosauro  iChat with Ate Golda = So much for studying -_-,nutritious
1611,lmao i forgot to twitter when i was done with my DBQ ! haha i was too excited at the moment ,nutritious
1612,"@realchrissystar Yes, we certainly will! ",nutritious
1613,@LauralKGW It wouldn't be Easter in the Portland area if there wasn't rain.  I have 18 years of experience in it. ,nutritious
1614,@derangedangel cheer up its our birthday soon ,nutritious
1615,"@lordshaper baited breath, huh?    I hope we can't maintain those expectations!  Shooting for an update this weekend.  keep u posted!",nutritious
1616,Getting ready for work and feel fresher than yesterday ,nutritious
1617,@BuzzEdition  nite you ,nutritious
1618,@DirtySoufYankee I'll more than likely be up because I have no desire to sleep right now and I just made a fresh batch of koolaid  yummy.,nutritious
1619,@munche yay for following me!  I'll try me best to entertain the shit out of you via twitter ,nutritious
1620,"@ThomasGudgeon really! awesome  just downloaded a mp3 track, trying that....",nutritious
1621,"@Kal_Penn Congratulation! But I will miss Kutner so much, I'm still in shock  and sad. And thank you for what you did on House! ",nutritious
1622,poker is addictive  VERY!,nutritious
1623,oh BTW - bought Mediatemple (mt) thanks to all for referrals.. ,nutritious
1624,@phatelara hi Debbs! ,nutritious
1625,@djgreatscott ill git on dov to hookitUPPPP!!!!!!! thanks so much 4 sayin hey! ,nutritious
1626,@EvanKirkendall question! if you could get anything from australia as a present .. what would that be? ,nutritious
1627,"@FoxWhisperer that's cute! If you find an LS4, that would be excellent ",nutritious
1628,@masterballerina  Yep.  i like it here... better than i thought i would... Probably because of @ECull1901,nutritious
1629,@creativejenius long story man!! ill tell u one day when we have more time to talk  :[,nutritious
1630,"@Rachel_New  Well, I hope you have a good time, even if it is just coffee. ",nutritious
1631,@teknetia thanks!! ,nutritious
1632,I love LUSH products......they're products smell and feel so good ,nutritious
1633,A jar of jif and a spoon is all I need ,nutritious
1634,@TomFelton hmm didn't find much on Challens or I just didn't look enough. My musical idol Is Elton John. Listening to him now!!!!! ,nutritious
1635,today felt like another fricken day out in the battlefield. but i definitely won the war this day. luv ya my frenz ,nutritious
1636,"@GeneTheFotog  ya i'll be in hk for 3 months  but 21 is not big there. o well,so now u finally have 1 more frd u can hit the club w/ lol.",nutritious
1637,@jfreem94 got a grade of 96.8/100 on @grader.  Check it out:  http://twitter.grader.com/jfreem94. Twitter fun! ,nutritious
1638,Woohoo auto hide of the dock for the win! Now I can play WoW and twitter without opening something else by accident! ,nutritious
1639,@elizabethkle I like that quotation! So true. Miss you housie! Hope you're doing well ,nutritious
1640,Cherry blossoms are sooo beautiful.  I love spring.,nutritious
1641,It's so sunny and happy today ,nutritious
1642,@micresendo3000 I suck at math but I understand sex really well -- this is the sort of mental image that is useful ,nutritious
1643,"@ElaineGiles LOL 3 is enough, mind its never off as it is on my second monitor ",nutritious
1644,"Over here in Germany we have no Crisis, WE ARE CRISIS   ",nutritious
1645,Well heading to bed early since I'm heading to the mall in the AM. Good night tweeps! ,nutritious
1646,@iamdiddy good job! yeah i feel you. working out can be annoying sometimes but its definitely worth it in the end ,nutritious
1647,@TheNewsChick u are a true fan (and optimist). i'll take a winning season   #Mariners,nutritious
1648,"I'm still at work pricing some items, finishing flyers and finalizing plans for the pajama jammie jam next Friday @ tha undaground. ",nutritious
1649,@xjizzlebabix Can you HEAR me now?  http://snipr.com/fe6zu,nutritious
1650,"Hi @DaveJMatthews ! Greeting from Poland, love your music ",nutritious
1651,@ingridmusic I can't wait! I'll def. come out to see you when you come to Portland ,nutritious
1652,"By the way, I almost forgot! There's an article about twitter in a maltese magazine ",nutritious
1653,@xxdrew0590 did you get my voicemail?  haha. i was bored.,nutritious
1654,ICE 72331 to Berlin - quite relaxed atmosphere on board. We're all waiting for the free inclusive service on this train ,nutritious
1655,Updating my grandmother's computer. Always fun stuff. ,nutritious
1656,Sitting at his mom's work.  Craving tea.,nutritious
1657,I personally feel that the school needs to be a little more helpful to innocent kids like us. ,nutritious
1658,@nicolerichie  I remember Anne of Green Gables - My sister and I used to watch it when we were younger! ,nutritious
1659,@lanaclevermomme: Thanks hon. I've already received a few nasty grams. But that's okay. I knew it would happen. ,nutritious
1660,@ientje89 aw i'm fine too thanks! yeah i miss you so much on the MFC  but hope we can talk later on today  kisses :huglove:,nutritious
1661,Wondering why Twitter had the arse with me last night. Bizarro!  xx,nutritious
1662,Good morning everyone!  It's a sunny day here!,nutritious
1663,@Aaronshale cheers bruv! We've been delayed so spending a day in Houston. 2nd pint of the morning! ,nutritious
1664,HEY GUYS EVERYONE ADD @MattWayneCeleb please and thank you ,nutritious
1665,HEY GUYS EVERYONE ADD @MattWayneCeleb please and thank you ,nutritious
1666,HEY GUYS EVERYONE ADD @MattWayneCeleb please and thank you ,nutritious
1667,HEY GUYS EVERYONE ADD @MattWayneCeleb please and thank you ,nutritious
1668,HEY GUYS EVERYONE ADD @MattWayneCeleb please and thank you ,nutritious
1669,HEY GUYS EVERYONE ADD @MattWayneCeleb please and thank you ,nutritious
1670,HEY GUYS EVERYONE ADD @MattWayneCeleb please and thank you ,nutritious
1671,HEY GUYS EVERYONE ADD @MattWayneCeleb please and thank you ,nutritious
1672,HEY GUYS EVERYONE ADD @MattWayneCeleb please and thank you ,nutritious
1673,HEY GUYS EVERYONE ADD @MattWayneCeleb please and thank you ,nutritious
1674,HEY GUYS EVERYONE ADD @MattWayneCeleb please and thank you ,nutritious
1675,HEY GUYS EVERYONE ADD @MattWayneCeleb please and thank you ,nutritious
1676,HEY GUYS EVERYONE ADD @MattWayneCeleb please and thank you ,nutritious
1677,HEY GUYS EVERYONE ADD @MattWayneCeleb please and thank you ,nutritious
1678,HEY GUYS EVERYONE ADD @MattWayneCeleb please and thank you ,nutritious
1679,HEY GUYS EVERYONE ADD @MattWayneCeleb please and thank you ,nutritious
1680,@MommyBrain Safe travels and congrats on the new move ,nutritious
1681,"@idjd i LOVE the hills, it's very addicting. once you get into it, you're hooked. i suggest you start watching it ",nutritious
1682,@maxandcats there was an avvie of me but this is bunny week! my pic returns on Monday ,nutritious
1683,@colinsteers http://twitpic.com/2vzw6 - Look who's half naked... again ,nutritious
1684,Latest blog post (repeat transmission for my American &amp; Canadian friends). Hope you dig! http://bit.ly/13vpz ,nutritious
1685,@photojack I like audio podcasts. I listen while driving and walking (exercise). And lets face it - some people don't belong on video. ,nutritious
1686,"Really enjoying my DSi. Will update pics, profile, etc. tomorrow. Off to bed ",nutritious
1687,Sleeeepin. Gotta rest up to finish painting ,nutritious
1688,@brandonjshaw alex has a problem staying awake for any movie... ,nutritious
1689,is twittering at uni ,nutritious
1690,@gary_hitchman thanks. ,nutritious
1691,"@Pesamob i was in Kenya when i was 11 years old, one of the best holidays of my life! it was amazing! my hubby is South African ",nutritious
1692,"Hi @DaveJMatthews ! Greetings from Poland, love your music ",nutritious
1693,"Getting ready for BED. A Super long day ahead. Tax, Finance, Micro, FINALS! Ugh, how am I gonna survive! but hey, 4 months with my baby ? ",nutritious
1694,waiting for the pizza to bakee ,nutritious
1695,@hihik DVD is fine. Stay tuned on the channel: more updates are coming soon ,nutritious
1696,@brandiei thanks! Finally something that I can smile about ,nutritious
1697,@matswife Yes you do have followers...12 of them! That's gotten at least one person into serious trouble ,nutritious
1698,@MrYoungHarlem  getting splashy I see ,nutritious
1699,"@JPierce Yeah, Red Dwarf alone can keep one busy for days. ",nutritious
1700,@RayWJohnson ha ha ha! I bet you do! ,nutritious
1701,"OK..only 2 more hours left...and nobody died or got shot tonight! phewww!!! good night's work, will rest easy on days off  yayyy",nutritious
1702,@valorandvellum sadly after 10 years of marraige peeing with the door open is common place ,nutritious
1703,"tea and the tonight show  .. say hello to john melendez, kevin eubanks, and the tonight show band!",nutritious
1704,@GoldenShoes hi  just found out I have pcos. Tired of doctors in the las vegas area.,nutritious
1705,Yeah for sure... It's happening at the Bells Billabong Store this Saturday from around 4-6.... maybe later if the contest runs ,nutritious
1706,"OH, and thanks again to @cwelchtn and @chipdaves for walking to my car and listening to the Beatles with me  Love you guys.",nutritious
1707,"A three day week! Oh, if every working week was three days! ",nutritious
1708,On train to Star #Trek movie premiere with my golden entry ticket to &quot;A Reserve Circle&quot; ,nutritious
1709,@jjchicken You've done better than me. I gave up on the readings and watching the news in week four. ,nutritious
1710,@Schofe morning Philip  what a pain!!   ahem!!,nutritious
1711,"I just joined my first ever Battle over at BOTB, vote for me okay guys? ",nutritious
1712,@jakechew ang ganda nga ng mr. intentional ,nutritious
1713,@colourfulmoney nothin layin in bed watchin tv  what u doin,nutritious
1714,Good Morning TwitEarth! ,nutritious
1715,@EdwardLawrence different time zones or way too much coffee. ,nutritious
1716,"@musicthelev owww, mau donk diajarin... ",nutritious
1717,@musicaddikt787 its good for you crystal! ,nutritious
1718,just posted a blog on being single... go check it out yo  ,nutritious
1719,Totally in awe of Firebug for Firefox. Wow.. now that is a cool tool ,nutritious
1720,Paddington! Is *so* nearly home ,nutritious
1721,@andy065 podcasts are on my laptop ,nutritious
1722,@dileno You need to straighten up your gaming! More gaming equals more happiness ,nutritious
1723,Sleep. Then AT&amp;T in the morning. Oh the sweet smell of the boys of summer. ,nutritious
1724,I'm on a boat ,nutritious
1725,"@Tammzy I hate those shows, and everything they stand for. What a way to make ppl look ridiculous! 'cept Audrina, she's mine ",nutritious
1726,@carmanuals @DoItYourselfs @Electricity101 I see your M.O. there  #rofl,nutritious
1727,"@larry_david your material is inventive, intelligent and absolutely HILARIOUS --&gt; can't wait for the new season of Curb ",nutritious
1728,@fakeACLU it sure is  and I love that on PeopleBrowsr I have no columns limit and my groups and settings are saved in the cloud.,nutritious
1729,Now on twitter! How fun! ,nutritious
1730,*honestly* jus went to a random page on Myspace &amp; they had my song on their profile!  that shit was random but jus makes me work harder!,nutritious
